01,exponential (generative process),exponential (inference)    ,1,1,message identification,0.452000
01,exponential (generative process),exponential (inference)    ,1,2,event detection,0.891111
01,exponential (generative process),exponential (inference)    ,1,2,message identification,0.457000
01,exponential (generative process),exponential (inference)    ,1,3,event detection,0.888485
01,exponential (generative process),exponential (inference)    ,1,3,message identification,0.465000
01,exponential (generative process),exponential (inference)    ,2,1,event detection,0.882222
01,exponential (generative process),exponential (inference)    ,2,1,message identification,0.457000
01,exponential (generative process),exponential (inference)    ,2,2,event detection,0.873939
01,exponential (generative process),exponential (inference)    ,2,2,message identification,0.468000
01,exponential (generative process),exponential (inference)    ,2,3,event detection,0.872323
01,exponential (generative process),exponential (inference)    ,2,3,message identification,0.472000
01,exponential (generative process),exponential (inference)    ,3,1,event detection,0.891717
01,exponential (generative process),exponential (inference)    ,3,1,message identification,0.462000
01,exponential (generative process),exponential (inference)    ,3,2,event detection,0.886263
01,exponential (generative process),exponential (inference)    ,3,2,message identification,0.481000
01,exponential (generative process),exponential (inference)    ,3,3,event detection,0.886667
01,exponential (generative process),exponential (inference)    ,3,3,message identification,0.485000
01,exponential (generative process),exponential (inference)    ,4,1,event detection,0.899798
01,exponential (generative process),exponential (inference)    ,4,1,message identification,0.481000
01,exponential (generative process),exponential (inference)    ,4,2,event detection,0.883838
01,exponential (generative process),exponential (inference)    ,4,2,message identification,0.485000
01,exponential (generative process),exponential (inference)    ,4,3,event detection,0.886667
01,exponential (generative process),exponential (inference)    ,4,3,message identification,0.492000
01,exponential (generative process),exponential (inference)    ,5,1,event detection,0.904646
01,exponential (generative process),exponential (inference)    ,5,1,message identification,0.487000
01,exponential (generative process),exponential (inference)    ,5,2,event detection,0.885051
01,exponential (generative process),exponential (inference)    ,5,2,message identification,0.481000
01,exponential (generative process),exponential (inference)    ,5,3,event detection,0.886263
01,exponential (generative process),exponential (inference)    ,5,3,message identification,0.486000
01,exponential (generative process),step (inference)    ,1,1,event detection,0.898182
01,exponential (generative process),step (inference)    ,1,1,message identification,0.452000
01,exponential (generative process),step (inference)    ,1,2,event detection,0.891111
01,exponential (generative process),step (inference)    ,1,2,message identification,0.457000
01,exponential (generative process),step (inference)    ,1,3,event detection,0.888485
01,exponential (generative process),step (inference)    ,1,3,message identification,0.465000
01,exponential (generative process),step (inference)    ,2,1,event detection,0.828889
01,exponential (generative process),step (inference)    ,2,1,message identification,0.361000
01,exponential (generative process),step (inference)    ,2,2,event detection,0.816970
01,exponential (generative process),step (inference)    ,2,2,message identification,0.306000
01,exponential (generative process),step (inference)    ,2,3,event detection,0.829899
01,exponential (generative process),step (inference)    ,2,3,message identification,0.321000
01,exponential (generative process),step (inference)    ,3,1,event detection,0.743030
01,exponential (generative process),step (inference)    ,3,1,message identification,0.231000
01,exponential (generative process),step (inference)    ,3,2,event detection,0.742424
01,exponential (generative process),step (inference)    ,3,2,message identification,0.226000
01,exponential (generative process),step (inference)    ,3,3,event detection,0.719596
01,exponential (generative process),step (inference)    ,3,3,message identification,0.222000
01,exponential (generative process),step (inference)    ,4,1,event detection,0.669293
01,exponential (generative process),step (inference)    ,4,1,message identification,0.194000
01,exponential (generative process),step (inference)    ,4,2,event detection,0.678990
01,exponential (generative process),step (inference)    ,4,2,message identification,0.194000
01,exponential (generative process),step (inference)    ,4,3,event detection,0.666465
01,exponential (generative process),step (inference)    ,4,3,message identification,0.183000
01,exponential (generative process),step (inference)    ,5,1,event detection,0.666263
01,exponential (generative process),step (inference)    ,5,1,message identification,0.170000
01,exponential (generative process),step (inference)    ,5,2,event detection,0.681212
01,exponential (generative process),step (inference)    ,5,2,message identification,0.165000
01,exponential (generative process),step (inference)    ,5,3,event detection,0.671919
01,exponential (generative process),step (inference)    ,5,3,message identification,0.165000
01,step (generative process),linear (inference)    ,1,1,event detection,0.768889
01,step (generative process),linear (inference)    ,1,1,message identification,0.123000
01,step (generative process),linear (inference)    ,1,2,event detection,0.765253
01,step (generative process),linear (inference)    ,1,2,message identification,0.124000
01,step (generative process),linear (inference)    ,1,3,event detection,0.770909
01,step (generative process),linear (inference)    ,1,3,message identification,0.123000
01,step (generative process),linear (inference)    ,2,1,event detection,0.786061
01,step (generative process),linear (inference)    ,2,1,message identification,0.173000
01,step (generative process),linear (inference)    ,2,2,event detection,0.787071
01,step (generative process),linear (inference)    ,2,2,message identification,0.177000
01,step (generative process),linear (inference)    ,2,3,event detection,0.789091
01,step (generative process),linear (inference)    ,2,3,message identification,0.167000
01,step (generative process),linear (inference)    ,3,1,event detection,0.808283
01,step (generative process),linear (inference)    ,3,1,message identification,0.242000
01,step (generative process),linear (inference)    ,3,2,event detection,0.805859
01,step (generative process),linear (inference)    ,3,2,message identification,0.253000
01,step (generative process),linear (inference)    ,3,3,event detection,0.788081
01,step (generative process),linear (inference)    ,3,3,message identification,0.239000
01,step (generative process),linear (inference)    ,4,1,event detection,0.810101
01,step (generative process),linear (inference)    ,4,1,message identification,0.268000
01,step (generative process),linear (inference)    ,4,2,event detection,0.799192
01,step (generative process),linear (inference)    ,4,2,message identification,0.268000
01,step (generative process),linear (inference)    ,4,3,event detection,0.774747
01,step (generative process),linear (inference)    ,4,3,message identification,0.270000
01,step (generative process),linear (inference)    ,5,1,event detection,0.776970
01,step (generative process),linear (inference)    ,5,1,message identification,0.281000
01,step (generative process),linear (inference)    ,5,2,event detection,0.799596
01,step (generative process),linear (inference)    ,5,2,message identification,0.286000
01,step (generative process),linear (inference)    ,5,3,event detection,0.760606
01,step (generative process),linear (inference)    ,5,3,message identification,0.278000
01,step (generative process),exponential (inference)    ,1,1,event detection,0.768889
01,step (generative process),exponential (inference)    ,1,1,message identification,0.123000
01,step (generative process),exponential (inference)    ,1,2,event detection,0.765253
01,step (generative process),exponential (inference)    ,1,2,message identification,0.124000
01,step (generative process),exponential (inference)    ,1,3,event detection,0.770909
01,step (generative process),exponential (inference)    ,1,3,message identification,0.123000
01,step (generative process),exponential (inference)    ,2,1,event detection,0.774747
01,step (generative process),exponential (inference)    ,2,1,message identification,0.131000
01,step (generative process),exponential (inference)    ,2,2,event detection,0.770505
01,step (generative process),exponential (inference)    ,2,2,message identification,0.134000
01,step (generative process),exponential (inference)    ,2,3,event detection,0.779596
01,step (generative process),exponential (inference)    ,2,3,message identification,0.134000
01,step (generative process),exponential (inference)    ,3,1,event detection,0.779192
01,step (generative process),exponential (inference)    ,3,1,message identification,0.137000
01,step (generative process),exponential (inference)    ,3,2,event detection,0.777980
01,step (generative process),exponential (inference)    ,3,2,message identification,0.139000
01,step (generative process),exponential (inference)    ,3,3,event detection,0.780404
01,step (generative process),exponential (inference)    ,3,3,message identification,0.139000
01,step (generative process),exponential (inference)    ,4,1,event detection,0.776566
01,step (generative process),exponential (inference)    ,4,1,message identification,0.152000
01,step (generative process),exponential (inference)    ,4,2,event detection,0.778788
01,step (generative process),exponential (inference)    ,4,2,message identification,0.151000
01,step (generative process),exponential (inference)    ,4,3,event detection,0.786061
01,step (generative process),exponential (inference)    ,4,3,message identification,0.163000
01,step (generative process),exponential (inference)    ,5,1,event detection,0.783030
01,step (generative process),exponential (inference)    ,5,1,message identification,0.172000
01,step (generative process),exponential (inference)    ,5,2,event detection,0.791111
01,step (generative process),exponential (inference)    ,5,2,message identification,0.167000
01,step (generative process),exponential (inference)    ,5,3,event detection,0.788889
01,step (generative process),exponential (inference)    ,5,3,message identification,0.169000
01,step (generative process),step (inference)    ,1,1,event detection,0.768889
01,step (generative process),step (inference)    ,1,1,message identification,0.123000
01,step (generative process),step (inference)    ,1,2,event detection,0.765253
01,step (generative process),step (inference)    ,1,2,message identification,0.124000
01,step (generative process),step (inference)    ,1,3,event detection,0.770909
01,step (generative process),step (inference)    ,1,3,message identification,0.123000
01,step (generative process),step (inference)    ,2,1,event detection,0.790101
01,step (generative process),step (inference)    ,2,1,message identification,0.200000
01,step (generative process),step (inference)    ,2,2,event detection,0.791111
01,step (generative process),step (inference)    ,2,2,message identification,0.207000
01,step (generative process),step (inference)    ,2,3,event detection,0.790101
01,step (generative process),step (inference)    ,2,3,message identification,0.205000
